coord,lon,lat,height,road_id,vegklasse,name,kommentar,is_real,is_generated,fiber_kabel,TK_kabel,uten_raate,tre_stolpe,staal_stolpe,LED,halogen,build_weight,build_weight4
[6.71804378e+05 7.79594956e+06 6.49555712e+00],19.55081284423551,70.21209232341786,6.495557118366845,568807609_202609,0.5993999999999999,118.14,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.03569637749201613,0.026511150935659054
[6.70881650e+05 7.75830801e+06 8.60000000e+00],19.453746930697353,69.87620631716926,8.6,568807590_C757F5,0.5993999999999999,119.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.20615121893489688,0.23536089420898573
[6.70895905e+05 7.75834847e+06 8.88674552e+00],19.454193878859883,69.87655868201205,8.886745519519145,568807590_C757F5,0.5993999999999999,119.2,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.26120243594816195,0.2814465781381264
[6.70910265e+05 7.75838889e+06 8.86389861e+00],19.454643523900273,69.8769106571998,8.863898605024596,568807590_C757F5,0.5993999999999999,119.3,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.203208314953264,0.20535900636605048
[6.70924434e+05 7.75842937e+06 9.13014783e+00],19.4550883416737,69.87726335658905,9.130147833480732,568807590_C757F5,0.5993999999999999,119.4,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.10026016125620721,0.0966400228376433
[6.70938544e+05 7.75846988e+06 9.31703491e+00],19.45553166743864,69.87761627777867,9.317034909351797,568807590_C757F5,0.5993999999999999,119.5,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.052852049365833265,0.052530944823717264
[6.70952677e+05 7.75851038e+06 9.47966104e+00],19.455975600339443,69.8779691161948,9.479661043567004,568807590_C757F5,0.5993999999999999,119.6,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.049263712865829576,0.051833934614533644
[6.70966770e+05 7.75855090e+06 9.58777145e+00],19.456418523158266,69.87832211180682,9.587771449648326,568807590_C757F5,0.5993999999999999,119.7,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0365319390139905,0.0387439320171947
[6.70980762e+05 7.75859145e+06 9.62057760e+00],19.456858921315106,69.87867547712544,9.6205776005427,568807590_C757F5,0.5993999999999999,119.8,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.01964400655485075,0.021482669255780133
[6.70995010e+05 7.75863190e+06 9.24346366e+00],19.45730581048553,69.87902785113809,9.24346365888908,568807590_C757F5,0.5993999999999999,119.9,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.011555552807224919,0.01320655581452673
[6.71009108e+05 7.75867241e+06 8.39097833e+00],19.457748903533542,69.87938072696193,8.390978328254382,568807590_C757F5,0.5993999999999999,119.10,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.01965181268477417,0.025060832562268494
[6.71023277e+05 7.75871289e+06 8.02449036e+00],19.4581938143169,69.87973340932449,8.024490361205729,568807590_C757F5,0.5993999999999999,119.11,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.057304092439635024,0.07686298078918315
[6.71038712e+05 7.75875291e+06 8.12958143e+00],19.458670730435834,69.88008107752371,8.129581429597144,568807590_C757F5,0.5993999999999999,119.12,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.12053096086071086,0.16099296285569012
[6.71055538e+05 7.75879237e+06 8.31620574e+00],19.459182716181914,69.88042279876933,8.316205739946577,568807590_C757F5,0.5993999999999999,119.13,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.1277175180346395,0.16962251775308224
[6.71072880e+05 7.75883160e+06 8.18951898e+00],19.459707704103927,69.88076220261115,8.18951898456387,568807590_C757F5,0.5993999999999999,119.14,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.07146344725837955,0.09394334365436062
[6.71089976e+05 7.75887094e+06 8.22255335e+00],19.460226516448902,69.88110273482988,8.222553348391077,568807590_C757F5,0.5993999999999999,119.15,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.03205651097163733,0.040456642398462396
[6.71106952e+05 7.75891034e+06 8.28054049e+00],19.460742341877236,69.88144380517157,8.280540486320849,568807590_C757F5,0.5993999999999999,119.16,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.04191548730277836,0.05023600389761496
[6.71124028e+05 7.75894969e+06 8.32354968e+00],19.461260690293983,69.88178442327286,8.323549678160559,568807590_C757F5,0.5993999999999999,119.17,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.06399153563953812,0.07699511032268551
[6.71141164e+05 7.75898901e+06 8.35369141e+00],19.461780568813296,69.88212476313358,8.353691414479126,568807590_C757F5,0.5993999999999999,119.18,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.05511246187438939,0.06659770744238461
[6.71158041e+05 7.75902845e+06 8.12623721e+00],19.46229394968011,69.8824662646207,8.1262372052924,568807590_C757F5,0.5993999999999999,119.19,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.02636635619036391,0.031971102116340216
[6.71174535e+05 7.75906804e+06 7.76322293e+00],19.462797702979493,69.88280945601775,7.763222927917506,568807590_C757F5,0.5993999999999999,119.20,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.006032172214501419,0.007345276220408014
[6.71191205e+05 7.75910757e+06 7.51689086e+00],19.46330589110729,69.88315187915356,7.516890855819532,568807590_C757F5,0.5993999999999999,119.21,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71208090e+05 7.75914700e+06 7.19547239e+00],19.463819516685415,69.88349333357016,7.195472385186667,568807590_C757F5,0.5993999999999999,119.22,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71225276e+05 7.75918630e+06 6.84221118e+00],19.46434073949363,69.88383341215524,6.8422111793305564,568807590_C757F5,0.5993999999999999,119.23,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71242140e+05 7.75922574e+06 6.73641148e+00],19.464853868933268,69.88417497376801,6.7364114775397335,568807590_C757F5,0.5993999999999999,119.24,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71259135e+05 7.75926512e+06 6.72723976e+00],19.465370301171223,69.8845159430768,6.727239761739035,568807590_C757F5,0.5993999999999999,119.25,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71276190e+05 7.75930448e+06 6.54924409e+00],19.4658882827933,69.88485663321717,6.5492440862341414,568807590_C757F5,0.5993999999999999,119.26,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71293924e+05 7.75934354e+06 6.28834169e+00],19.46642332697195,69.88519414694402,6.288341691498954,568807590_C757F5,0.5993999999999999,119.27,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71312600e+05 7.75938215e+06 6.03034943e+00],19.466982032004633,69.88552712656687,6.030349431642302,568807590_C757F5,0.5993999999999999,119.28,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71332025e+05 7.75942039e+06 5.51027540e+00],19.4675594811192,69.8858562514249,5.510275397168366,568807590_C757F5,0.5993999999999999,119.29,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71351415e+05 7.75945865e+06 5.81244019e+00],19.46813608888846,69.88618560296001,5.8124401883842,568807590_C757F5,0.5993999999999999,119.30,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.017366459215077575,0.019064351951160286
[6.71371064e+05 7.75949678e+06 5.79941967e+00],19.468719190447036,69.8865136067187,5.7994196679320815,568807590_C757F5,0.5993999999999999,119.31,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0750802022861305,0.08220303471365166
[6.71390122e+05 7.75953521e+06 5.93974225e+00],19.469287522487928,69.88684464588817,5.939742245676821,568807590_C757F5,0.5993999999999999,119.32,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.16442770116695707,0.1792438219390773
[6.71405598e+05 7.75957510e+06 6.36791920e+00],19.469765593147642,69.88719110170759,6.367919198288729,568807590_C757F5,0.5993999999999999,119.33,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.20910759062223555,0.22776858760727597
[6.71417138e+05 7.75961627e+06 7.67632297e+00],19.470143892002,69.88755158784627,7.676322966481111,568807590_C757F5,0.5993999999999999,119.34,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.18674443003125285,0.2045309207636884
[6.71444182e+05 7.75964927e+06 8.71864893e+00],19.47090938523853,69.88782888023708,8.71864892531416,568807590_C757F5,0.5993999999999999,119.35,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.1537337806576881,0.1687820462889408
[6.71475691e+05 7.75967835e+06 9.57606799e+00],19.471783431667017,69.88806816181611,9.576067986043403,568807590_C757F5,0.5993999999999999,119.36,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.09287473752130175,0.10036500756843254
[6.71501677e+05 7.75971236e+06 1.04594499e+01],19.472523394423174,69.88835517634207,10.459449905440303,568807590_C757F5,0.5993999999999999,119.37,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.036899898542890365,0.038987225582941216
[6.71523789e+05 7.75974910e+06 1.16764150e+01],19.47316795585816,69.88866906806444,11.67641503787613,568807590_C757F5,0.5993999999999999,119.38,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.007822407633329703,0.007765528343989223
[6.71545572e+05 7.75978603e+06 1.29738170e+01],19.473804349161504,69.88898492299539,12.97381696751142,568807590_C757F5,0.5993999999999999,119.39,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71566603e+05 7.75982341e+06 1.35100000e+01],19.47442209567722,69.88930524323004,13.51,568807590_C757F5,0.5993999999999999,119.40,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71588905e+05 7.75986004e+06 1.33096770e+01],19.47507144649145,69.88961809142131,13.309677009072516,568807590_C757F5,0.5993999999999999,119.41,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71610623e+05 7.75989703e+06 1.28218662e+01],19.47570632615279,69.88993449917392,12.82186621738855,568807590_C757F5,0.5993999999999999,119.42,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71632257e+05 7.75993407e+06 1.25907150e+01],19.476339131440298,69.89025141376055,12.590714991279274,568807590_C757F5,0.5993999999999999,119.43,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0031522175139318104,0.0040255335930457145
[6.71654258e+05 7.75997088e+06 1.33555929e+01],19.47698106594193,69.89056608299835,13.355592866780405,568807590_C757F5,0.5993999999999999,119.44,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0244882293762771,0.03199462305166058
[6.71676316e+05 7.76000766e+06 1.43539082e+01],19.477624427227333,69.8908803608271,14.353908222632517,568807590_C757F5,0.5993999999999999,119.45,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0709130727380088,0.09207649417082539
[6.71698648e+05 7.76004428e+06 1.47799159e+01],19.478274640444617,69.89119307505871,14.779915903895068,568807590_C757F5,0.5993999999999999,119.46,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.11038126085736732,0.14110209488772463
[6.71718924e+05 7.76008206e+06 1.44199298e+01],19.478873655828753,69.89151751150621,14.41992978678222,568807590_C757F5,0.5993999999999999,119.47,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.09649057631833714,0.12037144079406625
[6.71737158e+05 7.76012088e+06 1.40193065e+01],19.479421648103553,69.8918525637659,14.019306466732456,568807590_C757F5,0.5993999999999999,119.48,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.04733823830316497,0.05749701255211469
[6.71755029e+05 7.76015985e+06 1.27693799e+01],19.47996047991502,69.89218922840774,12.769379857795952,568807590_C757F5,0.5993999999999999,119.49,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.011820286553985778,0.013982939358361554
[6.71773030e+05 7.76019875e+06 1.10196232e+01],19.48050257580387,69.89252511514212,11.019623191100697,568807590_C757F5,0.5993999999999999,119.50,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71790526e+05 7.76023787e+06 9.22396932e+00],19.48103201899393,69.89286336765751,9.223969324348932,568807590_C757F5,0.5993999999999999,119.51,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71808296e+05 7.76027688e+06 7.56013550e+00],19.481568345301913,69.89320037506239,7.560135499514896,568807590_C757F5,0.5993999999999999,119.52,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71826161e+05 7.76031586e+06 6.30750024e+00],19.482107111861893,69.89353706702455,6.307500237437971,568807590_C757F5,0.5993999999999999,119.53,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71843688e+05 7.76035500e+06 5.93708445e+00],19.482637429000984,69.8938754895009,5.937084450562051,568807590_C757F5,0.5993999999999999,119.54,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71859785e+05 7.76039474e+06 5.93411589e+00],19.483131742556612,69.89422012524216,5.934115888380477,568807590_C757F5,0.5993999999999999,119.55,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71873625e+05 7.76043533e+06 6.41559464e+00],19.48356907957313,69.89457395274896,6.415594642284886,568807590_C757F5,0.5993999999999999,119.56,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71888203e+05 7.76047561e+06 8.57068705e+00],19.48402498892164,69.89492441458339,8.570687052393739,568807590_C757F5,0.5993999999999999,119.57,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71908172e+05 7.76051340e+06 1.08616113e+01],19.48461624427211,69.89524908005542,10.861611316123398,568807590_C757F5,0.5993999999999999,119.58,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71936529e+05 7.76054548e+06 1.17818011e+01],19.485414551623585,69.89551719092876,11.781801139076181,568807590_C757F5,0.5993999999999999,119.59,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.71970429e+05 7.76057171e+06 1.13179553e+01],19.48634577201596,69.89572942429166,11.317955280235683,568807590_C757F5,0.5993999999999999,119.60,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72004400e+05 7.76059782e+06 1.13505461e+01],19.48727859796731,69.89594038439861,11.350546123185802,568807590_C757F5,0.5993999999999999,119.61,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72032121e+05 7.76063044e+06 1.15769412e+01],19.488061487765965,69.89621373450325,11.576941225542484,568807590_C757F5,0.5993999999999999,119.62,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72055147e+05 7.76066662e+06 1.15458616e+01],19.488729209670886,69.89652205343468,11.545861572984235,568807590_C757F5,0.5993999999999999,119.63,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72077388e+05 7.76070330e+06 1.18057074e+01],19.48937751265383,69.89683528767074,11.805707407102615,568807590_C757F5,0.5993999999999999,119.64,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72099162e+05 7.76074025e+06 1.23861961e+01],19.490014207453687,69.89715129666843,12.386196105495785,568807590_C757F5,0.5993999999999999,119.65,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72120780e+05 7.76077730e+06 1.28592179e+01],19.490647042523072,69.8974682175063,12.8592178831676,568807590_C757F5,0.5993999999999999,119.66,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72141611e+05 7.76081479e+06 1.35201199e+01],19.491260324482255,69.89778964232157,13.520119940628108,568807590_C757F5,0.5993999999999999,119.67,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72161431e+05 7.76085282e+06 1.28551564e+01],19.491848362794098,69.89811656712764,12.855156388379864,568807590_C757F5,0.5993999999999999,119.68,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72180711e+05 7.76089112e+06 1.19212999e+01],19.49242290319863,69.89844627968073,11.921299913484512,568807590_C757F5,0.5993999999999999,119.69,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72199198e+05 7.76092983e+06 1.14342825e+01],19.492977634793142,69.89878009126424,11.434282507724912,568807590_C757F5,0.5993999999999999,119.70,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72217411e+05 7.76096866e+06 1.06456544e+01],19.493525490873576,69.89911520062083,10.645654403456131,568807590_C757F5,0.5993999999999999,119.71,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72236007e+05 7.76100731e+06 1.00342349e+01],19.49408297776631,69.89944845226397,10.034234942702867,568807590_C757F5,0.5993999999999999,119.72,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72254178e+05 7.76104616e+06 9.67098363e+00],19.494629826762484,69.89978379318586,9.670983632211534,568807590_C757F5,0.5993999999999999,119.73,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72272778e+05 7.76108481e+06 9.67000000e+00],19.49518744681283,69.9001170748074,9.67,568807590_C757F5,0.5993999999999999,119.74,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72291263e+05 7.76112352e+06 9.70166841e+00],19.495742218406114,69.90045091044983,9.701668413965534,568807590_C757F5,0.5993999999999999,119.75,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72309326e+05 7.76116243e+06 9.85066701e+00],19.496286427224362,69.90078680458522,9.850667008141752,568807590_C757F5,0.5993999999999999,119.76,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72327454e+05 7.76120131e+06 1.00598151e+01],19.496832267879753,69.90112238090607,10.059815142261394,568807590_C757F5,0.5993999999999999,119.77,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72345797e+05 7.76124008e+06 9.93000000e+00],19.497383508833675,69.90145690736846,9.93,568807590_C757F5,0.5993999999999999,119.78,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0023394997812716933,0.002712828975782739
[6.72364055e+05 7.76127890e+06 9.90898105e+00],19.497932671598544,69.90179184640722,9.908981051769283,568807590_C757F5,0.5993999999999999,119.79,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.013181194575166654,0.015284603514476513
[6.72382422e+05 7.76131766e+06 9.79557642e+00],19.498484550134766,69.90212626140045,9.795576421785722,568807590_C757F5,0.5993999999999999,119.80,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.035605700402820996,0.04128753356980733
[6.72400985e+05 7.76135633e+06 9.85924904e+00],19.499041385932237,69.90245969621556,9.859249037037383,568807590_C757F5,0.5993999999999999,119.81,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.046188925100560996,0.05355959225820024
[6.72418941e+05 7.76139529e+06 9.97304975e+00],19.499583015000145,69.90279607944066,9.973049745193794,568807590_C757F5,0.5993999999999999,119.82,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.03243977404555685,0.03718555642128541
[6.72435279e+05 7.76143494e+06 9.77008469e+00],19.50008391847176,69.9031398185348,9.770084691363007,568807590_C757F5,0.5993999999999999,119.83,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.03480431815215241,0.03998623859856162
[6.72450132e+05 7.76147519e+06 9.63118529e+00],19.50054738710339,69.90348975050277,9.631185287814175,568807590_C757F5,0.5993999999999999,119.84,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.08112023911196675,0.09252777048325743
[6.72464639e+05 7.76151555e+06 9.70058276e+00],19.50100209119285,69.9038410081595,9.700582756659905,568807590_C757F5,0.5993999999999999,119.85,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.12837766100038214,0.14636603193124986
[6.72478976e+05 7.76155598e+06 9.90240209e+00],19.50145251196993,69.90419292943801,9.90240208785915,568807590_C757F5,0.5993999999999999,119.86,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.14410929600876263,0.1659724330033857
[6.72492976e+05 7.76159652e+06 9.84403449e+00],19.501894394873126,69.90454607845558,9.844034489874847,568807590_C757F5,0.5993999999999999,119.87,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.1429227137129723,0.17015275132009827
[6.72506593e+05 7.76163719e+06 9.35594088e+00],19.50232660498677,69.90490067870152,9.3559408771409,568807590_C757F5,0.5993999999999999,119.88,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.1422469300836268,0.17170607124906057
[6.72519349e+05 7.76167814e+06 8.86635837e+00],19.50273699376108,69.90525833725907,8.866358372182356,568807590_C757F5,0.5993999999999999,119.89,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.13802935849584075,0.16570921727839938
[6.72532087e+05 7.76171910e+06 8.30168047e+00],19.503146911663123,69.90561604488877,8.301680468422873,568807590_C757F5,0.5993999999999999,119.90,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.14899517851211538,0.1801110385697194
[6.72544765e+05 7.76176007e+06 7.83779539e+00],19.503555339682336,69.90597397706763,7.837795387308957,568807590_C757F5,0.5993999999999999,119.91,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.13734041759626392,0.17024837557156197
[6.72557734e+05 7.76180096e+06 7.42741298e+00],19.50397117372979,69.90633090366107,7.427412981223497,568807590_C757F5,0.5993999999999999,119.92,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.08598409843083513,0.10868561475931693
[6.72570697e+05 7.76184184e+06 7.01138929e+00],19.50438686625209,69.9066878382426,7.0113892870294015,568807590_C757F5,0.5993999999999999,119.93,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.028479766410583907,0.03673976244794521
[6.72583313e+05 7.76188284e+06 6.64020451e+00],19.504793752027954,69.90704598497346,6.640204512101298,568807590_C757F5,0.5993999999999999,119.94,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.005013288634228125,0.006485648295861513
[6.72596240e+05 7.76192374e+06 6.61617479e+00],19.50520855148666,69.90740308207407,6.616174790876527,568807590_C757F5,0.5993999999999999,119.95,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72609179e+05 7.76196464e+06 6.55218587e+00],19.5056236870034,69.90776012502064,6.5521858726323625,568807590_C757F5,0.5993999999999999,119.96,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72622011e+05 7.76200557e+06 6.53390978e+00],19.506036111744194,69.90811754428297,6.533909777425405,568807590_C757F5,0.5993999999999999,119.97,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.010817821728336079,0.011398067788967691
[6.72634559e+05 7.76204659e+06 6.52934565e+00],19.50644132749379,69.90847593881558,6.5293456535454615,568807590_C757F5,0.5993999999999999,119.98,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.043999886007456634,0.04858025551319639
[6.72647252e+05 7.76208756e+06 6.00428053e+00],19.506850243522468,69.9088338081624,6.004280531320295,568807590_C757F5,0.5993999999999999,119.99,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.07796270803058548,0.08808142428712123
[6.72659897e+05 7.76212854e+06 5.14981649e+00],19.50725794804371,69.90919177394296,5.1498164893900675,568807590_C757F5,0.5993999999999999,119.100,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.07099827707084254,0.08239570838307135
[6.72673270e+05 7.76216929e+06 4.35244319e+00],19.507684149809336,69.90954721135117,4.3524431884168875,568807590_C757F5,0.5993999999999999,119.101,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.033893329012616505,0.04040600521369864
[6.72686893e+05 7.76220996e+06 4.13506180e+00],19.508116727698802,69.909901792041,4.135061802611477,568807590_C757F5,0.5993999999999999,119.102,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.01265813125995773,0.015171799413977897
[6.72701330e+05 7.76225035e+06 4.81616559e+00],19.50856993460608,69.91025327997752,4.816165589368722,568807590_C757F5,0.5993999999999999,119.103,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.03231661905422028,0.036601139805904376
[6.72715831e+05 7.76229072e+06 5.02746637e+00],19.50902477748675,69.91060455008933,5.027466370659376,568807590_C757F5,0.5993999999999999,119.104,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.07824424230093231,0.08955618937828166
[6.72730987e+05 7.76233084e+06 5.36154847e+00],19.509496196183747,69.91095320933081,5.361548466502015,568807590_C757F5,0.5993999999999999,119.105,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.09175738291479964,0.1060967742436582
[6.72746025e+05 7.76237102e+06 5.48917173e+00],19.50996465253871,69.91130238335117,5.489171734197016,568807590_C757F5,0.5993999999999999,119.106,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.051840809395882245,0.0605745924559464
[6.72761227e+05 7.76241112e+06 6.23195899e+00],19.510437258944435,69.9116508237963,6.231958988170636,568807590_C757F5,0.5993999999999999,119.107,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.014158374147411433,0.01671291674316583
[6.72777514e+05 7.76245080e+06 6.59922018e+00],19.51093729946429,69.91199472453184,6.599220176998073,568807590_C757F5,0.5993999999999999,119.108,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.72795428e+05 7.76248977e+06 6.31082084e+00],19.511478289252373,69.91233124558961,6.310820843105913,568807590_C757F5,0.5993999999999999,119.109,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.00935259235503714,0.011091155454723653
[6.72813337e+05 7.76252875e+06 6.34943206e+00],19.512019166571427,69.91266781591428,6.349432061370877,568807590_C757F5,0.5993999999999999,119.110,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.050996437377465065,0.06078122712375108
[6.72831172e+05 7.76256775e+06 6.38000000e+00],19.512558214943624,69.91300469813373,6.38,568807590_C757F5,0.5993999999999999,119.111,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.11417303727976204,0.1379849890970649
[6.72849986e+05 7.76260630e+06 6.31764771e+00],19.513121868685772,69.91333684619458,6.317647707907373,568807590_C757F5,0.5993999999999999,119.112,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.14576345436834937,0.180585816624159
[6.72868536e+05 7.76264498e+06 6.34376253e+00],19.513678900629504,69.9136702969873,6.3437625285166765,568807590_C757F5,0.5993999999999999,119.113,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.13686377837128041,0.17581318957156827
[6.72886734e+05 7.76268382e+06 6.19110752e+00],19.514227120499672,69.9140054762401,6.191107518559063,568807590_C757F5,0.5993999999999999,119.114,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.15592669884545277,0.2049425546111568
[6.72904948e+05 7.76272266e+06 6.04000000e+00],19.514775762688362,69.91434058218431,6.04,568807590_C757F5,0.5993999999999999,119.115,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.19503990516587116,0.2561970597385774
[6.72923238e+05 7.76276146e+06 5.93000000e+00],19.515326326709292,69.91467530779788,5.93,568807590_C757F5,0.5993999999999999,119.116,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.20027107910984296,0.25922102335963026
